Date,Store,Dept,Size,Week,Month,Quarter,SuperBowl,LaborDay,Thanksgiving,Christmas,Type_A,Type_B,Type_C
2013-02-24,6,36,202505,8,2,1,0,0,0,0,1,0,0
2012-11-04,6,37,202505,44,11,4,0,0,0,0,1,0,0
2012-11-11,6,37,202505,45,11,4,0,0,0,0,1,0,0
2012-11-18,6,37,202505,46,11,4,0,0,0,0,1,0,0
2012-11-25,6,37,202505,47,11,4,0,0,1,0,1,0,0
2012-12-02,6,37,202505,48,12,4,0,0,0,0,1,0,0
2012-12-09,6,37,202505,49,12,4,0,0,0,0,1,0,0
2012-12-16,6,37,202505,50,12,4,0,0,0,0,1,0,0
2012-12-23,6,37,202505,51,12,4,0,0,0,0,1,0,0
2012-12-30,6,37,202505,52,12,4,0,0,0,1,1,0,0
2013-01-06,6,37,202505,1,1,1,0,0,0,0,1,0,0
2013-01-13,6,37,202505,2,1,1,0,0,0,0,1,0,0
2013-01-20,6,37,202505,3,1,1,0,0,0,0,1,0,0
2013-01-27,6,37,202505,4,1,1,0,0,0,0,1,0,0
2013-02-03,6,37,202505,5,2,1,0,0,0,0,1,0,0
2013-02-10,6,37,202505,6,2,1,1,0,0,0,1,0,0
2013-02-17,6,37,202505,7,2,1,0,0,0,0,1,0,0
2013-02-24,6,37,202505,8,2,1,0,0,0,0,1,0,0
2012-11-04,6,38,202505,44,11,4,0,0,0,0,1,0,0
2012-11-11,6,38,202505,45,11,4,0,0,0,0,1,0,0
2012-11-18,6,38,202505,46,11,4,0,0,0,0,1,0,0
2012-11-25,6,38,202505,47,11,4,0,0,1,0,1,0,0
2012-12-02,6,38,202505,48,12,4,0,0,0,0,1,0,0
2012-12-09,6,38,202505,49,12,4,0,0,0,0,1,0,0
2012-12-16,6,38,202505,50,12,4,0,0,0,0,1,0,0
2012-12-23,6,38,202505,51,12,4,0,0,0,0,1,0,0
2012-12-30,6,38,202505,52,12,4,0,0,0,1,1,0,0
2013-01-06,6,38,202505,1,1,1,0,0,0,0,1,0,0
2013-01-13,6,38,202505,2,1,1,0,0,0,0,1,0,0
2013-01-20,6,38,202505,3,1,1,0,0,0,0,1,0,0
2013-01-27,6,38,202505,4,1,1,0,0,0,0,1,0,0
2013-02-03,6,38,202505,5,2,1,0,0,0,0,1,0,0
2013-02-10,6,38,202505,6,2,1,1,0,0,0,1,0,0
2013-02-17,6,38,202505,7,2,1,0,0,0,0,1,0,0
2013-02-24,6,38,202505,8,2,1,0,0,0,0,1,0,0
2012-11-04,6,39,202505,44,11,4,0,0,0,0,1,0,0
2012-11-11,6,39,202505,45,11,4,0,0,0,0,1,0,0
2012-11-18,6,39,202505,46,11,4,0,0,0,0,1,0,0
2012-11-25,6,39,202505,47,11,4,0,0,1,0,1,0,0
2012-12-02,6,39,202505,48,12,4,0,0,0,0,1,0,0
2012-12-09,6,39,202505,49,12,4,0,0,0,0,1,0,0
2012-12-16,6,39,202505,50,12,4,0,0,0,0,1,0,0
2012-12-23,6,39,202505,51,12,4,0,0,0,0,1,0,0
2012-12-30,6,39,202505,52,12,4,0,0,0,1,1,0,0
2013-01-06,6,39,202505,1,1,1,0,0,0,0,1,0,0
2013-01-13,6,39,202505,2,1,1,0,0,0,0,1,0,0
2013-01-20,6,39,202505,3,1,1,0,0,0,0,1,0,0
2013-01-27,6,39,202505,4,1,1,0,0,0,0,1,0,0
2013-02-03,6,39,202505,5,2,1,0,0,0,0,1,0,0
2013-02-10,6,39,202505,6,2,1,1,0,0,0,1,0,0
2013-02-17,6,39,202505,7,2,1,0,0,0,0,1,0,0
2013-02-24,6,39,202505,8,2,1,0,0,0,0,1,0,0
2012-11-04,6,40,202505,44,11,4,0,0,0,0,1,0,0
2012-11-11,6,40,202505,45,11,4,0,0,0,0,1,0,0
2012-11-18,6,40,202505,46,11,4,0,0,0,0,1,0,0
2012-11-25,6,40,202505,47,11,4,0,0,1,0,1,0,0
2012-12-02,6,40,202505,48,12,4,0,0,0,0,1,0,0
2012-12-09,6,40,202505,49,12,4,0,0,0,0,1,0,0
2012-12-16,6,40,202505,50,12,4,0,0,0,0,1,0,0
2012-12-23,6,40,202505,51,12,4,0,0,0,0,1,0,0
2012-12-30,6,40,202505,52,12,4,0,0,0,1,1,0,0
2013-01-06,6,40,202505,1,1,1,0,0,0,0,1,0,0
2013-01-13,6,40,202505,2,1,1,0,0,0,0,1,0,0
2013-01-20,6,40,202505,3,1,1,0,0,0,0,1,0,0
2013-01-27,6,40,202505,4,1,1,0,0,0,0,1,0,0
2013-02-03,6,40,202505,5,2,1,0,0,0,0,1,0,0
2013-02-10,6,40,202505,6,2,1,1,0,0,0,1,0,0
2013-02-17,6,40,202505,7,2,1,0,0,0,0,1,0,0
2013-02-24,6,40,202505,8,2,1,0,0,0,0,1,0,0
2012-11-04,6,41,202505,44,11,4,0,0,0,0,1,0,0
2012-11-11,6,41,202505,45,11,4,0,0,0,0,1,0,0
2012-11-18,6,41,202505,46,11,4,0,0,0,0,1,0,0
2012-11-25,6,41,202505,47,11,4,0,0,1,0,1,0,0
2012-12-02,6,41,202505,48,12,4,0,0,0,0,1,0,0
2012-12-09,6,41,202505,49,12,4,0,0,0,0,1,0,0
2012-12-16,6,41,202505,50,12,4,0,0,0,0,1,0,0
2012-12-23,6,41,202505,51,12,4,0,0,0,0,1,0,0
2012-12-30,6,41,202505,52,12,4,0,0,0,1,1,0,0
2013-01-06,6,41,202505,1,1,1,0,0,0,0,1,0,0
2013-01-13,6,41,202505,2,1,1,0,0,0,0,1,0,0
2013-01-20,6,41,202505,3,1,1,0,0,0,0,1,0,0
2013-01-27,6,41,202505,4,1,1,0,0,0,0,1,0,0
2013-02-03,6,41,202505,5,2,1,0,0,0,0,1,0,0
2013-02-10,6,41,202505,6,2,1,1,0,0,0,1,0,0
2013-02-17,6,41,202505,7,2,1,0,0,0,0,1,0,0
2013-02-24,6,41,202505,8,2,1,0,0,0,0,1,0,0
2012-11-04,6,42,202505,44,11,4,0,0,0,0,1,0,0
2012-11-11,6,42,202505,45,11,4,0,0,0,0,1,0,0
2012-11-18,6,42,202505,46,11,4,0,0,0,0,1,0,0
2012-11-25,6,42,202505,47,11,4,0,0,1,0,1,0,0
2012-12-02,6,42,202505,48,12,4,0,0,0,0,1,0,0
2012-12-09,6,42,202505,49,12,4,0,0,0,0,1,0,0
2012-12-16,6,42,202505,50,12,4,0,0,0,0,1,0,0
2012-12-23,6,42,202505,51,12,4,0,0,0,0,1,0,0
2012-12-30,6,42,202505,52,12,4,0,0,0,1,1,0,0
2013-01-06,6,42,202505,1,1,1,0,0,0,0,1,0,0
2013-01-13,6,42,202505,2,1,1,0,0,0,0,1,0,0
2013-01-20,6,42,202505,3,1,1,0,0,0,0,1,0,0
2013-01-27,6,42,202505,4,1,1,0,0,0,0,1,0,0
2013-02-03,6,42,202505,5,2,1,0,0,0,0,1,0,0
2013-02-10,6,42,202505,6,2,1,1,0,0,0,1,0,0
2013-02-17,6,42,202505,7,2,1,0,0,0,0,1,0,0
2013-02-24,6,42,202505,8,2,1,0,0,0,0,1,0,0
2012-11-04,6,43,202505,44,11,4,0,0,0,0,1,0,0
2012-11-11,6,43,202505,45,11,4,0,0,0,0,1,0,0
2012-11-18,6,43,202505,46,11,4,0,0,0,0,1,0,0
2012-11-25,6,43,202505,47,11,4,0,0,1,0,1,0,0
2012-12-02,6,43,202505,48,12,4,0,0,0,0,1,0,0
2012-12-09,6,43,202505,49,12,4,0,0,0,0,1,0,0
2012-12-16,6,43,202505,50,12,4,0,0,0,0,1,0,0
2012-12-23,6,43,202505,51,12,4,0,0,0,0,1,0,0
2012-12-30,6,43,202505,52,12,4,0,0,0,1,1,0,0
2013-01-06,6,43,202505,1,1,1,0,0,0,0,1,0,0
2013-01-13,6,43,202505,2,1,1,0,0,0,0,1,0,0
2013-01-20,6,43,202505,3,1,1,0,0,0,0,1,0,0
2013-01-27,6,43,202505,4,1,1,0,0,0,0,1,0,0
2013-02-03,6,43,202505,5,2,1,0,0,0,0,1,0,0
2013-02-10,6,43,202505,6,2,1,1,0,0,0,1,0,0
2013-02-17,6,43,202505,7,2,1,0,0,0,0,1,0,0
2013-02-24,6,43,202505,8,2,1,0,0,0,0,1,0,0
2012-11-04,6,44,202505,44,11,4,0,0,0,0,1,0,0
2012-11-11,6,44,202505,45,11,4,0,0,0,0,1,0,0
2012-11-18,6,44,202505,46,11,4,0,0,0,0,1,0,0
2012-11-25,6,44,202505,47,11,4,0,0,1,0,1,0,0
2012-12-02,6,44,202505,48,12,4,0,0,0,0,1,0,0
2012-12-09,6,44,202505,49,12,4,0,0,0,0,1,0,0
2012-12-16,6,44,202505,50,12,4,0,0,0,0,1,0,0
2012-12-23,6,44,202505,51,12,4,0,0,0,0,1,0,0
2012-12-30,6,44,202505,52,12,4,0,0,0,1,1,0,0
2013-01-06,6,44,202505,1,1,1,0,0,0,0,1,0,0
2013-01-13,6,44,202505,2,1,1,0,0,0,0,1,0,0
2013-01-20,6,44,202505,3,1,1,0,0,0,0,1,0,0
2013-01-27,6,44,202505,4,1,1,0,0,0,0,1,0,0
2013-02-03,6,44,202505,5,2,1,0,0,0,0,1,0,0
2013-02-10,6,44,202505,6,2,1,1,0,0,0,1,0,0
2013-02-17,6,44,202505,7,2,1,0,0,0,0,1,0,0
2013-02-24,6,44,202505,8,2,1,0,0,0,0,1,0,0
2012-11-04,6,45,202505,44,11,4,0,0,0,0,1,0,0
2012-11-11,6,45,202505,45,11,4,0,0,0,0,1,0,0
2012-11-18,6,45,202505,46,11,4,0,0,0,0,1,0,0
2012-11-25,6,45,202505,47,11,4,0,0,1,0,1,0,0
2012-12-02,6,45,202505,48,12,4,0,0,0,0,1,0,0
2012-12-09,6,45,202505,49,12,4,0,0,0,0,1,0,0
2012-12-16,6,45,202505,50,12,4,0,0,0,0,1,0,0
2012-12-23,6,45,202505,51,12,4,0,0,0,0,1,0,0
2012-12-30,6,45,202505,52,12,4,0,0,0,1,1,0,0
2013-01-06,6,45,202505,1,1,1,0,0,0,0,1,0,0
2013-01-13,6,45,202505,2,1,1,0,0,0,0,1,0,0
2013-01-20,6,45,202505,3,1,1,0,0,0,0,1,0,0
2013-01-27,6,45,202505,4,1,1,0,0,0,0,1,0,0
2013-02-03,6,45,202505,5,2,1,0,0,0,0,1,0,0
2013-02-10,6,45,202505,6,2,1,1,0,0,0,1,0,0
2013-02-17,6,45,202505,7,2,1,0,0,0,0,1,0,0
2013-02-24,6,45,202505,8,2,1,0,0,0,0,1,0,0
2012-11-04,6,46,202505,44,11,4,0,0,0,0,1,0,0
2012-11-11,6,46,202505,45,11,4,0,0,0,0,1,0,0
2012-11-18,6,46,202505,46,11,4,0,0,0,0,1,0,0
2012-11-25,6,46,202505,47,11,4,0,0,1,0,1,0,0
2012-12-02,6,46,202505,48,12,4,0,0,0,0,1,0,0
2012-12-09,6,46,202505,49,12,4,0,0,0,0,1,0,0
2012-12-16,6,46,202505,50,12,4,0,0,0,0,1,0,0
2012-12-23,6,46,202505,51,12,4,0,0,0,0,1,0,0
2012-12-30,6,46,202505,52,12,4,0,0,0,1,1,0,0
2013-01-06,6,46,202505,1,1,1,0,0,0,0,1,0,0
2013-01-13,6,46,202505,2,1,1,0,0,0,0,1,0,0
2013-01-20,6,46,202505,3,1,1,0,0,0,0,1,0,0
2013-01-27,6,46,202505,4,1,1,0,0,0,0,1,0,0
2013-02-03,6,46,202505,5,2,1,0,0,0,0,1,0,0
2013-02-10,6,46,202505,6,2,1,1,0,0,0,1,0,0
2013-02-17,6,46,202505,7,2,1,0,0,0,0,1,0,0
2013-02-24,6,46,202505,8,2,1,0,0,0,0,1,0,0
2012-11-04,6,47,202505,44,11,4,0,0,0,0,1,0,0
2012-11-11,6,47,202505,45,11,4,0,0,0,0,1,0,0
2012-11-18,6,47,202505,46,11,4,0,0,0,0,1,0,0
2012-11-25,6,47,202505,47,11,4,0,0,1,0,1,0,0
2012-12-02,6,47,202505,48,12,4,0,0,0,0,1,0,0
2012-12-09,6,47,202505,49,12,4,0,0,0,0,1,0,0
2012-12-16,6,47,202505,50,12,4,0,0,0,0,1,0,0
2012-12-23,6,47,202505,51,12,4,0,0,0,0,1,0,0
2012-12-30,6,47,202505,52,12,4,0,0,0,1,1,0,0
2013-01-06,6,47,202505,1,1,1,0,0,0,0,1,0,0
2013-01-13,6,47,202505,2,1,1,0,0,0,0,1,0,0
2013-01-20,6,47,202505,3,1,1,0,0,0,0,1,0,0
2013-01-27,6,47,202505,4,1,1,0,0,0,0,1,0,0
2013-02-03,6,47,202505,5,2,1,0,0,0,0,1,0,0
2013-02-10,6,47,202505,6,2,1,1,0,0,0,1,0,0
2013-02-17,6,47,202505,7,2,1,0,0,0,0,1,0,0
2013-02-24,6,47,202505,8,2,1,0,0,0,0,1,0,0
2012-11-04,6,48,202505,44,11,4,0,0,0,0,1,0,0
2012-11-11,6,48,202505,45,11,4,0,0,0,0,1,0,0
2012-11-18,6,48,202505,46,11,4,0,0,0,0,1,0,0
2012-11-25,6,48,202505,47,11,4,0,0,1,0,1,0,0
2012-12-02,6,48,202505,48,12,4,0,0,0,0,1,0,0
2012-12-09,6,48,202505,49,12,4,0,0,0,0,1,0,0
2012-12-16,6,48,202505,50,12,4,0,0,0,0,1,0,0
2012-12-23,6,48,202505,51,12,4,0,0,0,0,1,0,0
2012-12-30,6,48,202505,52,12,4,0,0,0,1,1,0,0
2013-01-06,6,48,202505,1,1,1,0,0,0,0,1,0,0
2013-01-13,6,48,202505,2,1,1,0,0,0,0,1,0,0
2013-01-20,6,48,202505,3,1,1,0,0,0,0,1,0,0
2013-01-27,6,48,202505,4,1,1,0,0,0,0,1,0,0
2013-02-03,6,48,202505,5,2,1,0,0,0,0,1,0,0
2013-02-10,6,48,202505,6,2,1,1,0,0,0,1,0,0
2013-02-17,6,48,202505,7,2,1,0,0,0,0,1,0,0
2013-02-24,6,48,202505,8,2,1,0,0,0,0,1,0,0
2012-11-04,6,49,202505,44,11,4,0,0,0,0,1,0,0
2012-11-11,6,49,202505,45,11,4,0,0,0,0,1,0,0
2012-11-18,6,49,202505,46,11,4,0,0,0,0,1,0,0
2012-11-25,6,49,202505,47,11,4,0,0,1,0,1,0,0
2012-12-02,6,49,202505,48,12,4,0,0,0,0,1,0,0
2012-12-09,6,49,202505,49,12,4,0,0,0,0,1,0,0
2012-12-16,6,49,202505,50,12,4,0,0,0,0,1,0,0
2012-12-23,6,49,202505,51,12,4,0,0,0,0,1,0,0
2012-12-30,6,49,202505,52,12,4,0,0,0,1,1,0,0
2013-01-06,6,49,202505,1,1,1,0,0,0,0,1,0,0
2013-01-13,6,49,202505,2,1,1,0,0,0,0,1,0,0
2013-01-20,6,49,202505,3,1,1,0,0,0,0,1,0,0
2013-01-27,6,49,202505,4,1,1,0,0,0,0,1,0,0
2013-02-03,6,49,202505,5,2,1,0,0,0,0,1,0,0
2013-02-10,6,49,202505,6,2,1,1,0,0,0,1,0,0
2013-02-17,6,49,202505,7,2,1,0,0,0,0,1,0,0
2013-02-24,6,49,202505,8,2,1,0,0,0,0,1,0,0
2012-11-04,6,50,202505,44,11,4,0,0,0,0,1,0,0
2012-11-11,6,50,202505,45,11,4,0,0,0,0,1,0,0
2012-11-18,6,50,202505,46,11,4,0,0,0,0,1,0,0
2012-11-25,6,50,202505,47,11,4,0,0,1,0,1,0,0
2012-12-02,6,50,202505,48,12,4,0,0,0,0,1,0,0
2012-12-09,6,50,202505,49,12,4,0,0,0,0,1,0,0
2012-12-16,6,50,202505,50,12,4,0,0,0,0,1,0,0
2012-12-23,6,50,202505,51,12,4,0,0,0,0,1,0,0
2012-12-30,6,50,202505,52,12,4,0,0,0,1,1,0,0
2013-01-06,6,50,202505,1,1,1,0,0,0,0,1,0,0
2013-01-13,6,50,202505,2,1,1,0,0,0,0,1,0,0
2013-01-20,6,50,202505,3,1,1,0,0,0,0,1,0,0
2013-01-27,6,50,202505,4,1,1,0,0,0,0,1,0,0
2013-02-03,6,50,202505,5,2,1,0,0,0,0,1,0,0
2013-02-10,6,50,202505,6,2,1,1,0,0,0,1,0,0
2013-02-17,6,50,202505,7,2,1,0,0,0,0,1,0,0
2013-02-24,6,50,202505,8,2,1,0,0,0,0,1,0,0
2012-11-04,6,51,202505,44,11,4,0,0,0,0,1,0,0
2012-11-11,6,51,202505,45,11,4,0,0,0,0,1,0,0
2012-11-18,6,51,202505,46,11,4,0,0,0,0,1,0,0
2012-11-25,6,51,202505,47,11,4,0,0,1,0,1,0,0
2012-12-02,6,51,202505,48,12,4,0,0,0,0,1,0,0
2012-12-09,6,51,202505,49,12,4,0,0,0,0,1,0,0
2012-12-16,6,51,202505,50,12,4,0,0,0,0,1,0,0
2012-12-23,6,51,202505,51,12,4,0,0,0,0,1,0,0
2012-12-30,6,51,202505,52,12,4,0,0,0,1,1,0,0
2013-01-06,6,51,202505,1,1,1,0,0,0,0,1,0,0
2013-01-13,6,51,202505,2,1,1,0,0,0,0,1,0,0
2013-01-20,6,51,202505,3,1,1,0,0,0,0,1,0,0
2013-01-27,6,51,202505,4,1,1,0,0,0,0,1,0,0
2013-02-03,6,51,202505,5,2,1,0,0,0,0,1,0,0
2013-02-10,6,51,202505,6,2,1,1,0,0,0,1,0,0
2013-02-17,6,51,202505,7,2,1,0,0,0,0,1,0,0
2013-02-24,6,51,202505,8,2,1,0,0,0,0,1,0,0
2012-11-04,6,52,202505,44,11,4,0,0,0,0,1,0,0
2012-11-11,6,52,202505,45,11,4,0,0,0,0,1,0,0
2012-11-18,6,52,202505,46,11,4,0,0,0,0,1,0,0
2012-11-25,6,52,202505,47,11,4,0,0,1,0,1,0,0
2012-12-02,6,52,202505,48,12,4,0,0,0,0,1,0,0
2012-12-09,6,52,202505,49,12,4,0,0,0,0,1,0,0
2012-12-16,6,52,202505,50,12,4,0,0,0,0,1,0,0
2012-12-23,6,52,202505,51,12,4,0,0,0,0,1,0,0
2012-12-30,6,52,202505,52,12,4,0,0,0,1,1,0,0
2013-01-06,6,52,202505,1,1,1,0,0,0,0,1,0,0
2013-01-13,6,52,202505,2,1,1,0,0,0,0,1,0,0
2013-01-20,6,52,202505,3,1,1,0,0,0,0,1,0,0
2013-01-27,6,52,202505,4,1,1,0,0,0,0,1,0,0
2013-02-03,6,52,202505,5,2,1,0,0,0,0,1,0,0
2013-02-10,6,52,202505,6,2,1,1,0,0,0,1,0,0
2013-02-17,6,52,202505,7,2,1,0,0,0,0,1,0,0
2013-02-24,6,52,202505,8,2,1,0,0,0,0,1,0,0
2012-11-04,6,53,202505,44,11,4,0,0,0,0,1,0,0
2012-11-11,6,53,202505,45,11,4,0,0,0,0,1,0,0
2012-11-18,6,53,202505,46,11,4,0,0,0,0,1,0,0
2012-11-25,6,53,202505,47,11,4,0,0,1,0,1,0,0
2012-12-02,6,53,202505,48,12,4,0,0,0,0,1,0,0
2012-12-09,6,53,202505,49,12,4,0,0,0,0,1,0,0
2012-12-16,6,53,202505,50,12,4,0,0,0,0,1,0,0
2012-12-23,6,53,202505,51,12,4,0,0,0,0,1,0,0
2012-12-30,6,53,202505,52,12,4,0,0,0,1,1,0,0
2013-01-06,6,53,202505,1,1,1,0,0,0,0,1,0,0
2013-01-13,6,53,202505,2,1,1,0,0,0,0,1,0,0
2013-01-20,6,53,202505,3,1,1,0,0,0,0,1,0,0
2013-01-27,6,53,202505,4,1,1,0,0,0,0,1,0,0
2013-02-03,6,53,202505,5,2,1,0,0,0,0,1,0,0
2013-02-10,6,53,202505,6,2,1,1,0,0,0,1,0,0
2013-02-17,6,53,202505,7,2,1,0,0,0,0,1,0,0
2013-02-24,6,53,202505,8,2,1,0,0,0,0,1,0,0
2012-11-04,6,54,202505,44,11,4,0,0,0,0,1,0,0
2012-11-11,6,54,202505,45,11,4,0,0,0,0,1,0,0
2012-11-18,6,54,202505,46,11,4,0,0,0,0,1,0,0
2012-11-25,6,54,202505,47,11,4,0,0,1,0,1,0,0
2012-12-02,6,54,202505,48,12,4,0,0,0,0,1,0,0
2012-12-09,6,54,202505,49,12,4,0,0,0,0,1,0,0
2012-12-16,6,54,202505,50,12,4,0,0,0,0,1,0,0
2012-12-23,6,54,202505,51,12,4,0,0,0,0,1,0,0
2012-12-30,6,54,202505,52,12,4,0,0,0,1,1,0,0
2013-01-06,6,54,202505,1,1,1,0,0,0,0,1,0,0
2013-01-13,6,54,202505,2,1,1,0,0,0,0,1,0,0
2013-01-20,6,54,202505,3,1,1,0,0,0,0,1,0,0
2013-01-27,6,54,202505,4,1,1,0,0,0,0,1,0,0
2013-02-03,6,54,202505,5,2,1,0,0,0,0,1,0,0
2013-02-10,6,54,202505,6,2,1,1,0,0,0,1,0,0
2013-02-17,6,54,202505,7,2,1,0,0,0,0,1,0,0
2013-02-24,6,54,202505,8,2,1,0,0,0,0,1,0,0
2012-11-04,6,55,202505,44,11,4,0,0,0,0,1,0,0
2012-11-11,6,55,202505,45,11,4,0,0,0,0,1,0,0
2012-11-18,6,55,202505,46,11,4,0,0,0,0,1,0,0
2012-11-25,6,55,202505,47,11,4,0,0,1,0,1,0,0
2012-12-02,6,55,202505,48,12,4,0,0,0,0,1,0,0
2012-12-09,6,55,202505,49,12,4,0,0,0,0,1,0,0
2012-12-16,6,55,202505,50,12,4,0,0,0,0,1,0,0
2012-12-23,6,55,202505,51,12,4,0,0,0,0,1,0,0
2012-12-30,6,55,202505,52,12,4,0,0,0,1,1,0,0
2013-01-06,6,55,202505,1,1,1,0,0,0,0,1,0,0
2013-01-13,6,55,202505,2,1,1,0,0,0,0,1,0,0
2013-01-20,6,55,202505,3,1,1,0,0,0,0,1,0,0
2013-01-27,6,55,202505,4,1,1,0,0,0,0,1,0,0
2013-02-03,6,55,202505,5,2,1,0,0,0,0,1,0,0
2013-02-10,6,55,202505,6,2,1,1,0,0,0,1,0,0
2013-02-17,6,55,202505,7,2,1,0,0,0,0,1,0,0
2013-02-24,6,55,202505,8,2,1,0,0,0,0,1,0,0
2012-11-04,6,56,202505,44,11,4,0,0,0,0,1,0,0
2012-11-11,6,56,202505,45,11,4,0,0,0,0,1,0,0
2012-11-18,6,56,202505,46,11,4,0,0,0,0,1,0,0
2012-11-25,6,56,202505,47,11,4,0,0,1,0,1,0,0
2012-12-02,6,56,202505,48,12,4,0,0,0,0,1,0,0
2012-12-09,6,56,202505,49,12,4,0,0,0,0,1,0,0
2012-12-16,6,56,202505,50,12,4,0,0,0,0,1,0,0
2012-12-23,6,56,202505,51,12,4,0,0,0,0,1,0,0
2012-12-30,6,56,202505,52,12,4,0,0,0,1,1,0,0
2013-01-06,6,56,202505,1,1,1,0,0,0,0,1,0,0
2013-01-13,6,56,202505,2,1,1,0,0,0,0,1,0,0
2013-01-20,6,56,202505,3,1,1,0,0,0,0,1,0,0
2013-01-27,6,56,202505,4,1,1,0,0,0,0,1,0,0
2013-02-03,6,56,202505,5,2,1,0,0,0,0,1,0,0
2013-02-10,6,56,202505,6,2,1,1,0,0,0,1,0,0
2013-02-17,6,56,202505,7,2,1,0,0,0,0,1,0,0
2013-02-24,6,56,202505,8,2,1,0,0,0,0,1,0,0
2012-11-04,6,57,202505,44,11,4,0,0,0,0,1,0,0
2012-11-11,6,57,202505,45,11,4,0,0,0,0,1,0,0
2012-11-18,6,57,202505,46,11,4,0,0,0,0,1,0,0
2012-11-25,6,57,202505,47,11,4,0,0,1,0,1,0,0
2012-12-02,6,57,202505,48,12,4,0,0,0,0,1,0,0
2012-12-09,6,57,202505,49,12,4,0,0,0,0,1,0,0
2012-12-16,6,57,202505,50,12,4,0,0,0,0,1,0,0
2012-12-23,6,57,202505,51,12,4,0,0,0,0,1,0,0
2012-12-30,6,57,202505,52,12,4,0,0,0,1,1,0,0
2013-01-06,6,57,202505,1,1,1,0,0,0,0,1,0,0
2013-01-13,6,57,202505,2,1,1,0,0,0,0,1,0,0
2013-01-20,6,57,202505,3,1,1,0,0,0,0,1,0,0
2013-01-27,6,57,202505,4,1,1,0,0,0,0,1,0,0
2013-02-03,6,57,202505,5,2,1,0,0,0,0,1,0,0
2013-02-10,6,57,202505,6,2,1,1,0,0,0,1,0,0
2013-02-17,6,57,202505,7,2,1,0,0,0,0,1,0,0
2013-02-24,6,57,202505,8,2,1,0,0,0,0,1,0,0
2012-11-04,6,58,202505,44,11,4,0,0,0,0,1,0,0
2012-11-11,6,58,202505,45,11,4,0,0,0,0,1,0,0
2012-11-18,6,58,202505,46,11,4,0,0,0,0,1,0,0
2012-11-25,6,58,202505,47,11,4,0,0,1,0,1,0,0
2012-12-02,6,58,202505,48,12,4,0,0,0,0,1,0,0
2012-12-09,6,58,202505,49,12,4,0,0,0,0,1,0,0
2012-12-16,6,58,202505,50,12,4,0,0,0,0,1,0,0
2012-12-23,6,58,202505,51,12,4,0,0,0,0,1,0,0
2012-12-30,6,58,202505,52,12,4,0,0,0,1,1,0,0
2013-01-06,6,58,202505,1,1,1,0,0,0,0,1,0,0
2013-01-13,6,58,202505,2,1,1,0,0,0,0,1,0,0
2013-01-20,6,58,202505,3,1,1,0,0,0,0,1,0,0
2013-01-27,6,58,202505,4,1,1,0,0,0,0,1,0,0
2013-02-03,6,58,202505,5,2,1,0,0,0,0,1,0,0
2013-02-10,6,58,202505,6,2,1,1,0,0,0,1,0,0
2013-02-17,6,58,202505,7,2,1,0,0,0,0,1,0,0
2013-02-24,6,58,202505,8,2,1,0,0,0,0,1,0,0
2012-11-04,6,59,202505,44,11,4,0,0,0,0,1,0,0
2012-11-11,6,59,202505,45,11,4,0,0,0,0,1,0,0
2012-11-18,6,59,202505,46,11,4,0,0,0,0,1,0,0
2012-11-25,6,59,202505,47,11,4,0,0,1,0,1,0,0
2012-12-02,6,59,202505,48,12,4,0,0,0,0,1,0,0
2012-12-09,6,59,202505,49,12,4,0,0,0,0,1,0,0
2012-12-16,6,59,202505,50,12,4,0,0,0,0,1,0,0
2012-12-23,6,59,202505,51,12,4,0,0,0,0,1,0,0
2012-12-30,6,59,202505,52,12,4,0,0,0,1,1,0,0
2013-01-06,6,59,202505,1,1,1,0,0,0,0,1,0,0
2013-01-13,6,59,202505,2,1,1,0,0,0,0,1,0,0
2013-01-20,6,59,202505,3,1,1,0,0,0,0,1,0,0
2013-01-27,6,59,202505,4,1,1,0,0,0,0,1,0,0
2013-02-03,6,59,202505,5,2,1,0,0,0,0,1,0,0
2013-02-10,6,59,202505,6,2,1,1,0,0,0,1,0,0
2013-02-17,6,59,202505,7,2,1,0,0,0,0,1,0,0
2013-02-24,6,59,202505,8,2,1,0,0,0,0,1,0,0
2012-11-04,6,60,202505,44,11,4,0,0,0,0,1,0,0
2012-11-11,6,60,202505,45,11,4,0,0,0,0,1,0,0
2012-11-18,6,60,202505,46,11,4,0,0,0,0,1,0,0
2012-11-25,6,60,202505,47,11,4,0,0,1,0,1,0,0
2012-12-02,6,60,202505,48,12,4,0,0,0,0,1,0,0
2012-12-09,6,60,202505,49,12,4,0,0,0,0,1,0,0
2012-12-16,6,60,202505,50,12,4,0,0,0,0,1,0,0
2012-12-23,6,60,202505,51,12,4,0,0,0,0,1,0,0
2012-12-30,6,60,202505,52,12,4,0,0,0,1,1,0,0
2013-01-06,6,60,202505,1,1,1,0,0,0,0,1,0,0
2013-01-13,6,60,202505,2,1,1,0,0,0,0,1,0,0
2013-01-20,6,60,202505,3,1,1,0,0,0,0,1,0,0
2013-01-27,6,60,202505,4,1,1,0,0,0,0,1,0,0
2013-02-03,6,60,202505,5,2,1,0,0,0,0,1,0,0
2013-02-10,6,60,202505,6,2,1,1,0,0,0,1,0,0
2013-02-17,6,60,202505,7,2,1,0,0,0,0,1,0,0
2013-02-24,6,60,202505,8,2,1,0,0,0,0,1,0,0
